Anonymisation;4. SexeVerifieParLeDiplome;14. AnneeDiplomeVerifieParLeDiplome;15. ActiviteActuelle;27. EmploiLieuRegionEtranger;28. EmploiLieuPaysTerritoire;30. Option_EmploiMoisOccupation;32. EmploiContrat;34. EmploiContratAutre;35. EmploiCadre;36. EmploiTempsPleinPartiel;39. EmploiEntreprise;45. EmploiEntrepriseTaille;48. EmploiEntrepriseSecteurActivite;49. EmploiEntrepriseSecteurAutre;51. EmploiEntrepriseService;52. EmploiEntrepriseServiceDepartementAutre;53. EmploiEntreprisePoste;54. EmploiResponsabilitesHierarchiques;55. EmploiResponsabiliteBudget;56. EmploiResponsabiliteEquipe;57. EmploiResponsabiliteProjet;61. Option_EmploiInternational;62. Option_EmploiInternationalPrecision;63. EmploiSalaireBrutAnnuelHorsPrimes;64. EmploiPrimesBrutOuiNon;65. EmploiPrimesBrutOuiMontant;66. EmploiAvantagesNatureOuiNon;67. EmploiAvantagesNatureOuiMontant;69. EmploiCommentTrouve;72. EmploiCommentTrouveAutre;73. Option_EmploiMoyensRechercheEmploi;76. EmploiCritereChoix;78. EmploiAdequationNiveauQualification;79. EmploiAdequationSecteurDisciplinaire;80. EmploiSatisfaction;81. EmploiSatisfactionConditions;82. EmploiSatisfactionCollegues;83. EmploiSatisfactionRemuneration;84. EmploiSatisfactionAutonomie;85. EmploiSatisfactionLocalisation;86. EmploiChercheAutreEmploi;88. VolontariatType;89. VolontariatTypeAutre;113. TheseType;114. TheseTypeAutre;125. TheseSalaireBrutAnnuelHorsPrimes;126. ThesePrimesBrutOuiNon;127. ThesePrimesBrutOuiMontant;128. TheseAvantagesNatureOuiNon;129. TheseAvantagesNatureOuiMontant;130. TheseSalaireBrutAnnuelAvecPrimes;131. 1erEmploiDecritPrecedemment;134. 1erEmploiLapsPourTrouverApresDiplomeMois;135. Option_EcoleSatisfactionFormation;136. Option_EcoleAccompagnementProjetPro;151. Option_ScolariteCesure;152. Option_ScolariteMoisStage;153. Option_ScolariteMoisStageObligatoire;166. Tableaux_Compteur;167. Tableaux_Sexe;168. Tableaux_Promo;170. Effectifs_Promo;171. Effectifs_PromoSexe;175. Tableaux_BooleenFemmes;177. LieuTravail_FranceEtranger;178. Tableaux_BooleenCDI;190. Tableaux_Booleen1erEmploiMoinsDeuxMois;243. PROGRESSION;249. AnneeEnquete;264. Option_ScolariteFiliereFormation;265. Option_ScolariteSpecialisation
19016;Femme;2019;En activité professionnelle;Hauts-de-France;France (y compris DOM-COM);16;CDI - y compris de la fonction publique;;Oui;À temps plein;;De 250 à 4 999 salarié(e)s;Industrie pharmaceutique;;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Cheffe de projets développement;Non;Oui;Oui;Oui;Oui;Vous traitez des projets avec un pays étranger;39000;Oui;2000;Non;;Site internet spécialisé dans l'emploi (APEC, ....);;"Réseaux sociaux professionnels (LinkedIn, ...);Site internet spécialisé dans l'emploi (APEC, ....);Sites internet d'entreprises";"L'adéquation avec un projet professionnel;Le contenu de la mission / du poste proposé";Oui;Oui;Satisfait(e);Satisfait;Très satisfait;Satisfait;Ni satisfait ni insatisfait;Insatisfait;Oui;;;;;;;;;;;Non;1;Très satisfait(e);Utile;Oui;22;11;1;Femme;2019;143;100;100;France;100;100;Terminé;2022;IPAN;Chimie-Santé
19004;Homme;2019;En activité professionnelle;Nouvelle-Aquitaine;France (y compris DOM-COM);;CDI (Contrat de travail à durée indéterminée);;Non;À temps plein;MESNIER;Moins de 10 salarié(e)s;Société de conseil ou d'ingénierie, Bureaux d'études indépendants;;Autre service ou département;Pas de service;Chargé d'affaire;Non;Non;Non;Non;Non;;30000;Non;;Non;;Candidature spontanée;;"Réseaux sociaux professionnels (LinkedIn, ...);Site Internet spécialisé dans l'emploi (APEC, ....);Sites Internet d'entreprises;Candidature spontanée";"L'adéquation avec un projet professionnel;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise";Non;Oui;Satisfait(e);Satisfait;Ni satisfait ni insatisfait;Satisfait;Très satisfait;Très insatisfait;Non;;;;;;;;;;;Oui;2;Ni satisfait(e) ni insatisfait(e);Assez utile;Non;13;12;1;Homme;2019;133;40;0;France;100;0;Terminé;2020;DGE;Chimie-Matériaux-Environnement
19029;Femme;2019;En activité professionnelle;Étranger;Pays-Bas;;Contrat local;;Travail à l'étranger (Non concerné);À temps plein;Expiris (manpower) pour DSM;5 000 salarié(e)s ou plus;Industrie pharmaceutique;;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Associate Scientist;Non;Non;Non;Non;Oui;Vous êtes en poste à l'étranger;43600;Non;;Non;;Stage de fin d'études;;Stage de fin d'études;"L'adéquation avec un projet professionnel;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise;Le montant du salaire proposé";Oui;Oui;Très insatisfait(e);Très satisfait;Très satisfait;Très satisfait;Très satisfait;Insatisfait;Oui;;;;;;;;;;;Oui;0;Très satisfait(e);Assez utile;Non;10;10;1;Femme;2019;133;93;100;Étranger;;100;Terminé;2020;IPAN;Chimie-Santé
19029;Femme;2019;En activité professionnelle;Hauts-de-France;France (y compris DOM-COM);;CTT (Contrat de travail temporaire, mission d'intérim);;Oui;À temps plein;AKKION;;Industrie pharmaceutique;;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Chargée de projet développement galénique;Non;Oui;Oui;Oui;Oui;Vous traitez des projets avec un pays étranger;56000;Non;;Non;;Site Internet spécialisé dans l'emploi (APEC, ....);;"Service Emploi de votre Ecole;Réseaux sociaux professionnels (LinkedIn, ...);Site Internet spécialisé dans l'emploi (APEC, ....);Sites Internet d'entreprises";"L'adéquation avec un projet professionnel;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise";Oui;Oui;Satisfait(e);Très satisfait;Très satisfait;Très satisfait;Très satisfait;Très insatisfait;Oui;;;;;;;;;;;Non;0;Très satisfait(e);Assez utile;Non;10;10;1;Femme;2019;143;100;100;France;0;100;Terminé;2021;IPAN;Chimie-Santé
19029;Femme;2019;En activité professionnelle;Nouvelle-Aquitaine;France (y compris DOM-COM);6;CDI - y compris de la fonction publique;;Oui;À temps plein;Unither Développement Bordeaux;De 20 à 49 salarié(e)s;Industrie pharmaceutique;;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;;Non;Oui;Non;Oui;Oui;Vous traitez des projets avec un pays étranger;39000;Oui;2000;Non;;Candidature spontanée;;"Réseau des anciens élèves;Site internet spécialisé dans l'emploi (APEC, ....);Sites internet d'entreprises;Candidature spontanée";"L'adéquation avec un projet professionnel;Le lieu géographique;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise";Oui;Oui;Satisfait(e);Ni satisfait ni insatisfait;Très satisfait;Satisfait;Satisfait;Satisfait;Oui;;;;;;;;;;;Non;0;Très satisfait(e);Peu utile;Non;10;9;1;Femme;2019;143;100;100;France;100;100;Terminé;2022;IPAN;Chimie-Santé
19071;Femme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Thèse académique;;15000;Non;;Non;;15000;;;Très satisfait(e);Assez utile;Oui;13;12;1;Femme;2019;133;93;100;;;;Terminé;2020;MAT;Chimie-Matériaux-Environnement
19071;Femme;2019;En thèse / PhD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Contrat à durée déterminée (CDD);15100;Non;;Non;;15100;;;Très satisfait(e);Utile;Oui;9;;1;Femme;2019;143;100;100;;;;Terminé;2022;MAT;Chimie-Matériaux-Environnement
19082;Femme;2019;En activité professionnelle;Étranger;Suisse;;Contrat local;;Travail à l'étranger (Non concerné);À temps plein;syngenta;De 250 à 4 999 salarié(e)s;Industrie chimique;;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Intern;Non;Oui;Non;Oui;Non;;46440;Oui;;Oui;;Candidature spontanée;;"Réseau des anciens élèves;Réseaux sociaux professionnels (LinkedIn, ...);Sites Internet d'entreprises;Candidature spontanée";"La notoriété de l'entreprise;Le lieu géographique;Le contenu de la mission / du poste proposé;Le montant du salaire proposé";Oui;Oui;Satisfait(e);Très satisfait;Satisfait;Très satisfait;Très satisfait;Ni satisfait ni insatisfait;Non;;;;;;;;;;;Oui;5;Très insatisfait(e);Très utile;Oui;15;12;1;Femme;2019;133;93;100;Étranger;;0;Terminé;2020;COF;Chimie-Santé
19082;Femme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Contrat à durée déterminée (CDD);42972;;;;;42972;;;Très satisfait(e);Assez utile;Oui;11;14;1;Femme;2019;143;100;100;;;;En cours;2021;COF;Chimie-Santé
19330;Homme;2019;En thèse / PhD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Contrat à durée déterminée (CDD);2196;Non;;Non;;2196;;;Très satisfait(e);Utile;Non;13;11;1;Homme;2019;143;43;0;;;;Terminé;2022;MAT;Chimie-Matériaux-Environnement
19040;Femme;2019;En activité professionnelle;Provence-Alpes-Côte d’Azur;France (y compris DOM-COM);;CDI (Contrat de travail à durée indéterminée);;Oui;À temps plein;Naturex;De 250 à 4 999 salarié(e)s;Industrie agroalimentaire;;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Application scientist;Non;Oui;Non;Oui;Oui;Vous traitez des projets avec un pays étranger;34600;Non;;Non;;Réseaux sociaux professionnels (LinkedIn, ...);;"Réseaux sociaux professionnels (LinkedIn, ...);Site Internet spécialisé dans l'emploi (APEC, ....);Sites Internet d'entreprises;Candidature spontanée";"L'adéquation avec un projet professionnel;La politique de responsabilité sociétale de l'entreprise (RSE);Le lieu géographique;Le contenu de la mission / du poste proposé";Oui;Oui;Satisfait(e);Très satisfait;Très satisfait;Très satisfait;Satisfait;Très satisfait;Non;;;;;;;;;;;Oui;1;Satisfait(e);Assez utile;Oui;21;9;1;Femme;2019;133;93;100;France;100;100;Terminé;2020;Autre;
19040;Femme;2019;En activité professionnelle;Provence-Alpes-Côte d’Azur;France (y compris DOM-COM);;CDI (Contrat de travail à durée indéterminée);;Oui;À temps plein;Naturex;5 000 salarié(e)s ou plus;Industrie agroalimentaire;;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Application scientist;Non;Non;Non;Oui;Oui;Vous traitez des projets avec un pays étranger;34600;Non;;Non;;Site Internet spécialisé dans l'emploi (APEC, ....);;"Réseaux sociaux professionnels (LinkedIn, ...);Site Internet spécialisé dans l'emploi (APEC, ....);Sites Internet d'entreprises";"L'adéquation avec un projet professionnel;Le lieu géographique;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise";Oui;Oui;Satisfait(e);Satisfait;Très satisfait;Satisfait;Très satisfait;Satisfait;Non;;;;;;;;;;;Oui;2;Satisfait(e);Très utile;Oui;22;;1;Femme;2019;143;100;100;France;100;0;Terminé;2021;Autre;
19086;Femme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Thèse académique;;19200;Non;;Non;;19200;;;Très satisfait(e);Très utile;Non;12;12;1;Femme;2019;133;93;100;;;;Terminé;2020;COF;Chimie-Santé
19086;Femme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Contrat à durée déterminée (CDD);21222;Non;;Non;;21222;;;Satisfait(e);Très utile;Non;12;12;1;Femme;2019;143;100;100;;;;Terminé;2021;COF;Chimie-Santé
19078;Femme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Thèse académique;;23880;Non;;Non;;23880;;;Satisfait(e);Assez utile;Non;12;12;1;Femme;2019;133;93;100;;;;Terminé;2020;Autre Ecole de la FGL;
19078;Femme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Contrat à durée déterminée (CDD);23880;Non;;Non;;23880;;;Très satisfait(e);Assez utile;Non;12;12;1;Femme;2019;143;100;100;;;;Terminé;2021;Autre;
19078;Femme;2019;En thèse / PhD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Contrat à durée déterminée (CDD);23880;Non;;Non;;23880;;;Satisfait(e);Peu utile;Non;12;12;1;Femme;2019;143;100;100;;;;Terminé;2022;Autre Ecole de la FGL;
19331;Femme;2019;En activité professionnelle;Hauts-de-France;France (y compris DOM-COM);;CDI (Contrat de travail à durée indéterminée);;Oui;À temps plein;Coélys;De 10 à 19 salarié(e)s;Société de conseil ou d'ingénierie, Bureaux d'études indépendants;;Études - Conseil et expertise;;Ingénieur études;Non;Non;Non;Oui;Oui;Vous traitez des projets avec un pays étranger;25080;Oui;2090;Non;;Candidature spontanée;;"Réseaux sociaux professionnels (LinkedIn, ...);Site Internet spécialisé dans l'emploi (APEC, ....);Sites Internet d'entreprises;Candidature spontanée";"L'adéquation avec un projet professionnel;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise";Oui;Oui;;Très satisfait;Satisfait;Satisfait;Satisfait;Ni satisfait ni insatisfait;Non;;;;;;;;;;;Oui;4;Satisfait(e);Peu utile;Non;12;11;1;Femme;2019;143;100;100;France;100;0;Terminé;2021;DGE;Chimie-Matériaux-Environnement
19331;Femme;2019;En activité professionnelle;Hauts-de-France;France (y compris DOM-COM);20;CDI - y compris de la fonction publique;;Oui;À temps plein;Coélys;De 10 à 19 salarié(e)s;Société de conseil ou d'ingénierie - Bureaux d'études indépendants;;Études - Conseil et expertise;;Ingénieur d’études;Oui;Non;Non;Oui;Oui;Vous traitez des projets avec un pays étranger;27170;Oui;1800;Non;;Candidature spontanée;;"Réseaux sociaux professionnels (LinkedIn, ...);Site internet spécialisé dans l'emploi (APEC, ....);Candidature spontanée";"L'adéquation avec un projet professionnel;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise";Oui;Oui;Satisfait(e);Satisfait;Satisfait;Ni satisfait ni insatisfait;Très satisfait;Insatisfait;Non;;;;;;;;;;;Oui;5;Satisfait(e);Utile;Non;12;11;1;Femme;2019;143;100;100;France;100;0;Terminé;2022;DGE;Chimie-Matériaux-Environnement
19092;Femme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Thèse Cifre;;1957;Non;;Non;;1957;;;Satisfait(e);Assez utile;Non;10;6;1;Femme;2019;133;93;100;;;;Terminé;2020;IPAN;Chimie-Santé
19092;Femme;2019;En thèse / PhD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oui;Contrat à durée déterminée (CDD);23484;Non;;Non;;23484;;;Satisfait(e);Utile;Non;12;8;1;Femme;2019;143;100;100;;;;Terminé;2022;IPAN;Chimie-Santé
19011;Femme;2019;En activité professionnelle;Occitanie;France (y compris DOM-COM);;CDD (Contrat de travail à durée déterminée);;Oui;À temps plein;Université de Montpellier ICGM;De 250 à 4 999 salarié(e)s;Enseignement, recherche;;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Ingénieur d'études Matériaux, procédés et instrumentation;Non;Non;Non;Oui;Non;;1800;Non;;Non;;Autre;site internet;"Réseaux sociaux professionnels (LinkedIn, ...);Sites Internet d'entreprises;Candidature spontanée;Relations personnelles";"La politique globale de relations humaines dans l'entreprise;La politique de responsabilité sociétale de l'entreprise (RSE);Le lieu géographique;Le contenu de la mission / du poste proposé";Oui;Oui;Satisfait(e);Très satisfait;Très satisfait;Ni satisfait ni insatisfait;Très satisfait;Très satisfait;Non;;;;;;;;;;;Oui;4;Très satisfait(e);Très utile;Non;36;36;1;Femme;2019;133;93;100;France;0;0;Terminé;2020;MAT;Chimie-Matériaux-Environnement
19011;Femme;2019;En activité professionnelle;Occitanie;France (y compris DOM-COM);;CDD (Contrat de travail à durée déterminée);;Oui;À temps plein;Université de Montpellier;;Recherche-développement scientifique;;Recherche-développement, études scientifiques et techniques (autre qu'informatique);;Ingénieure d'études Matériaux, procédés et instrumentation;Non;Non;Non;Oui;Non;;20400;Non;;Non;;Sites Internet d'entreprises;;"Réseaux sociaux professionnels (LinkedIn, ...);Site Internet spécialisé dans l'emploi (APEC, ....);Sites Internet d'entreprises;Candidature spontanée";"L'adéquation avec un projet professionnel;Le lieu géographique;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise";Oui;Oui;;Très satisfait;Très satisfait;Insatisfait;Très satisfait;Très satisfait;Oui;;;;;;;;;;;Oui;4;Très satisfait(e);Peu utile;Non;36;;1;Femme;2019;143;100;100;France;0;0;Terminé;2021;MAT;Chimie-Matériaux-Environnement
19011;Femme;2019;Autres situations;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;Ni satisfait(e) ni insatisfait(e);Peu utile;Non;21;;1;Femme;2019;143;100;100;;;;Terminé;2022;MAT;Chimie-Matériaux-Environnement
19042;Homme;2019;En activité professionnelle;Île-de-France;France (y compris DOM-COM);;CDD (Contrat de travail à durée déterminée);;Oui;À temps plein;BASSETTI;De 50 à 249 salarié(e)s;Société de conseil ou d'ingénierie, Bureaux d'études indépendants;;Informatique industrielle et technique;;Chef de projet;Non;Non;Oui;Oui;Oui;Vous traitez des projets avec un pays étranger;30000;Oui;3000;Non;;Stage année césure, année professionnalisante;;"Réseau des anciens élèves;Stage de fin d'études";;Oui;Oui;Très satisfait(e);Satisfait;Très satisfait;Ni satisfait ni insatisfait;Très satisfait;Satisfait;;;;;;;;;;;;Oui;0;Satisfait(e);Peu utile;Non;11;11;1;Homme;2019;133;40;0;France;0;100;Terminé;2020;MAT;Chimie-Matériaux-Environnement
19064;Homme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Thèse académique;;2122260;Non;;Non;;2122260;;;Satisfait(e);Assez utile;Non;12;12;1;Homme;2019;133;40;0;;;;Terminé;2020;CBD2;Chimie-Matériaux-Environnement
19064;Homme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Contrat à durée déterminée (CDD);21223;Non;;Non;;21223;;;Satisfait(e);Peu utile;Non;12;12;1;Homme;2019;143;43;0;;;;Terminé;2021;CBD2;Chimie-Matériaux-Environnement
19064;Homme;2019;En thèse / PhD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Contrat à durée déterminée (CDD);1769;Non;;Non;;1769;;;;;;;;1;Homme;2019;143;43;0;;;;En cours;2022;;
19051;Homme;2019;En poursuite d'études (hors thèse);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Satisfait(e);Assez utile;Non;6;6;1;Homme;2019;133;40;0;;;;Terminé;2020;MAT;Chimie-Matériaux-Environnement
19051;Homme;2019;En poursuite d'études (hors thèse);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Satisfait(e);Assez utile;Non;6;6;1;Homme;2019;143;43;0;;;;Terminé;2021;MAT;Chimie-Matériaux-Environnement
19051;Homme;2019;En recherche d'emploi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Satisfait(e);Peu utile;Non;6;6;1;Homme;2019;143;43;0;;;;Terminé;2022;Erasmus (étranger);Chimie-Matériaux-Environnement
19332;Femme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Femme;2019;143;100;100;;;;En cours;2021;;
19332;Femme;2019;En thèse / PhD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Contrat à durée déterminée (CDD);24516;Non;;Non;;24516;;;Très satisfait(e);Utile;Non;36;;1;Femme;2019;143;100;100;;;;Terminé;2022;MAT;Chimie-Matériaux-Environnement
19333;Femme;2019;En activité professionnelle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Femme;2019;143;100;100;;;;En cours;2021;;
19059;Femme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Thèse académique;;2000;Non;;Non;;2000;;;Très satisfait(e);Très utile;Oui;20;12;1;Femme;2019;133;93;100;;;;Terminé;2020;MAT;Chimie-Matériaux-Environnement
19059;Femme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Non;Contrat à durée déterminée (CDD);25000;Non;;Non;;25000;;;Satisfait(e);Assez utile;Oui;20;12;1;Femme;2019;143;100;100;;;;Terminé;2021;MAT;Chimie-Matériaux-Environnement
19080;Femme;2019;En thèse;;;;;;;;Sorbonne Universités;;;;;;;;;;;Non;;;;;;;;;"Service Emploi de votre Ecole;Réseaux sociaux professionnels (LinkedIn, ...);Site Internet spécialisé dans l'emploi (APEC, ....);Sites Internet d'entreprises";;;;;Très satisfait;Très satisfait;Ni satisfait ni insatisfait;Très satisfait;Très satisfait;Oui;;;Thèse Cifre;;30000;Oui;;Oui;;30000;;;Satisfait(e);Assez utile;Non;12;12;1;Femme;2019;133;93;100;;;;Terminé;2020;MAT;Chimie-Matériaux-Environnement
19080;Femme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oui;Contrat à durée déterminée (CDD);32500;Oui;120;Oui;200;32820;;;Très satisfait(e);Très utile;Non;12;11;1;Femme;2019;143;100;100;;;;Terminé;2021;MAT;Chimie-Matériaux-Environnement
19080;Femme;2019;En thèse / PhD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oui;Contrat à durée déterminée (CDD);35000;Oui;4000;Oui;300;39300;;;Satisfait(e);Utile;Non;12;11;1;Femme;2019;143;100;100;;;;Terminé;2022;MAT;Chimie-Matériaux-Environnement
19087;Homme;2019;En thèse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Thèse académique;;2143;Non;;Non;;2143;;;Satisfait(e);Très utile;Non;9;9;1;Homme;2019;133;40;0;;;;Terminé;2020;COF;Chimie-Santé
19087;Homme;2019;Sans activité volontairement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Très insatisfait(e);Très utile;Non;10;10;1;Homme;2019;143;43;0;;;;Terminé;2021;COF;Chimie-Santé
19087;Homme;2019;En activité professionnelle;Auvergne-Rhône-Alpes;France (y compris DOM-COM);4;CDI - y compris de la fonction publique;;Oui;À temps plein;Abylsen;De 250 à 4 999 salarié(e)s;Société de conseil ou d'ingénierie - Bureaux d'études indépendants;;Commercial(e) (dont ingénieur(e) d'affaire);;Ingénieur d’affaires;Oui;Non;Oui;Oui;Non;;28000;Oui;13000;Non;;Site internet spécialisé dans l'emploi (APEC, ....);;"Réseaux sociaux professionnels (LinkedIn, ...);Site internet spécialisé dans l'emploi (APEC, ....);Sites internet d'entreprises;Démarché(e) par un ""chasseur de têtes""";"L'adéquation avec un projet professionnel;Les perspectives d'évolution au sein de l'entreprise;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise";Oui;Oui;Ni satisfait(e) ni insatisfait(e);Ni satisfait ni insatisfait;Satisfait;Satisfait;Très satisfait;Très satisfait;Oui;;;;;;;;;;;Non;0;Satisfait(e);Très utile;Non;10;10;1;Homme;2019;143;43;0;France;100;100;Terminé;2022;COF;Chimie-Santé
19041;Femme;2019;En activité professionnelle;Île-de-France;France (y compris DOM-COM);;CDI (Contrat de travail à durée indéterminée);;Oui;À temps plein;Laboratoire Allistère;Moins de 10 salarié(e)s;Industrie Chimique;;Marketing;;Ingénieur - chef de produit développement;Non;Oui;Non;Oui;Oui;Vous traitez des projets avec un pays étranger;34104;Oui;1000;Oui;2000;Stage de fin d'études;;Stage de fin d'études;"La politique globale de relations humaines dans l'entreprise;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise;Le montant du salaire proposé";Oui;Oui;Très satisfait(e);Très satisfait;Très satisfait;Satisfait;Très satisfait;Satisfait;Non;;;;;;;;;;;Oui;0;Très satisfait(e);Très utile;Oui;22;12;1;Femme;2019;133;93;100;France;100;100;Terminé;2020;IPAN;Chimie-Santé
19041;Femme;2019;En activité professionnelle;Île-de-France;France (y compris DOM-COM);;CDI (Contrat de travail à durée indéterminée);;Oui;À temps plein;Laboratoire Allistere Toofruit;Moins de 10 salarié(e)s;Commerce;;Marketing;;Ingénieur - chef de produit développement;Oui;Oui;Non;Oui;Oui;Vous traitez des projets avec un pays étranger;36000;Non;;Oui;1000;Stage de fin d'études;;Stage de fin d'études;"L'adéquation avec un projet professionnel;La politique globale de relations humaines dans l'entreprise;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise";Oui;Oui;Très satisfait(e);Très satisfait;Très satisfait;Satisfait;Très satisfait;Ni satisfait ni insatisfait;Non;;;;;;;;;;;Oui;0;Très satisfait(e);Très utile;Oui;22;12;1;Femme;2019;143;100;100;France;100;100;Terminé;2021;IPAN;Chimie-Santé
19041;Femme;2019;En activité professionnelle;Île-de-France;France (y compris DOM-COM);30;CDI - y compris de la fonction publique;;Oui;À temps plein;Laboratoire Allistere;Moins de 10 salarié(e)s;Commerce;;Marketing;;Chef de groupe;Oui;Non;Oui;Oui;Oui;Vous traitez des projets avec un pays étranger;42500;Non;;Oui;600;Stage de fin d'études;;Stage de fin d'études;"L'adéquation avec un projet professionnel;Les perspectives d'évolution au sein de l'entreprise;Le contenu de la mission / du poste proposé;Le secteur d'activité de l'entreprise";Oui;Oui;Très satisfait(e);Satisfait;Très satisfait;Satisfait;Très satisfait;Ni satisfait ni insatisfait;Non;;;;;;;;;;;Oui;0;Très satisfait(e);Très utile;Oui;22;12;1;Femme;2019;143;100;100;France;100;100;Terminé;2022;IPAN;Chimie-Santé
19334;Homme;2019;En activité professionnelle;Île-de-France;France (y compris DOM-COM);;CDI (Contrat de travail à durée indéterminée);;Oui;À temps plein;Quantis;De 50 à 249 salarié(e)s;Société de conseil ou d'ingénierie, Bureaux d'études indépendants;;Études - Conseil et expertise;;Consultant development durable;Oui;Non;Oui;Oui;Oui;Vous traitez des projets avec un pays étranger;43000;Oui;1500;Non;;Réseaux sociaux professionnels (LinkedIn, ...);;"Forum de votre école;Sites Internet d'entreprises;Candidature spontanée;Démarché(e) par un ""chasseur de têtes""";"La politique de responsabilité sociétale de l'entreprise (RSE);Le lieu géographique;Le contenu de la mission / du poste proposé;Le montant du salaire proposé";Oui;Oui;Satisfait(e);Satisfait;Très satisfait;Satisfait;Très satisfait;Satisfait;Non;;;;;;;;;;;Non;0;Satisfait(e);Peu utile;Oui;13;13;1;Homme;2019;143;43;0;France;100;100;Terminé;2021;CBD2;Chimie-Matériaux-Environnement
